ts,code,description,lat,long,cost
11/9/13 1:16,1F,Homicide,39.29086,-76.68923,441300
11/9/13 1:16,9S,Shooting,39.29086,-76.68923,59000
11/9/13 3:10,3AF,Robbery - Street,39.3233,-76.54267,59000
11/9/13 6:26,3AF,Robbery - Street,39.33724,-76.60407,59000
11/9/13 12:25,3CF,Robbery - Commercial,39.29108,-76.60071,59000
11/9/13 12:25,3CF,Robbery - Commercial,39.29108,-76.60071,59000
11/9/13 12:25,3CF,Robbery - Commercial,39.29108,-76.60071,59000
11/9/13 16:33,9S,Shooting,39.28292,-76.68338,59000
11/9/13 16:36,4A,Agg. Assault,39.28292,-76.68338,59000
11/9/13 19:12,3AF,Robbery - Street,39.33183,-76.66763,59000
11/9/13 19:21,3AF,Robbery - Street,39.27709,-76.69492,59000
11/9/13 22:30,3AF,Robbery - Street,39.27774,-76.69206,59000
11/9/13 23:05,1F,Homicide,39.33592,-76.5494,441300
11/9/13 23:48,3AF,Robbery - Street,39.36303,-76.54221,59000
11/10/13 13:30,3AF,Robbery - Street,39.29609,-76.56938,59000
11/10/13 15:25,3AF,Robbery - Street,39.34973,-76.56383,59000
11/10/13 22:25,3AF,Robbery - Street,39.35398,-76.69399,59000
11/11/13 2:45,3AF,Robbery - Street,39.34221,-76.68251,59000
11/11/13 3:04,3AJF,Robbery - Carjacking,39.2376,-76.57633,59000
11/11/13 10:01,3AF,Robbery - Street,39.30617,-76.61213,59000
11/11/13 15:30,3AF,Robbery - Street,39.36357,-76.70169,59000
11/11/13 16:41,9S,Shooting,39.2774,-76.69006,59000
11/11/13 19:00,4A,Agg. Assault,39.2774,-76.69006,59000
11/11/13 19:21,3CF,Robbery - Commercial,39.31855,-76.65277,59000
11/11/13 20:40,3JF,Robbery - Residence,39.3677,-76.56873,59000
11/11/13 20:40,3JF,Robbery - Residence,39.3677,-76.56873,59000
11/11/13 21:20,3AJF,Robbery - Carjacking,39.27298,-76.69784,59000
11/12/13 1:10,3AF,Robbery - Street,39.34843,-76.67491,59000
11/12/13 1:26,9S,Shooting,39.22741,-76.5909,59000
11/12/13 2:06,3AF,Robbery - Street,39.24081,-76.62413,59000
11/12/13 9:30,4A,Agg. Assault,39.30744,-76.63379,59000
11/12/13 13:15,1F,Homicide,39.34174,-76.66015,441300
11/12/13 14:30,3AF,Robbery - Street,39.34342,-76.59764,59000
11/12/13 17:30,3JF,Robbery - Residence,39.30143,-76.6622,59000
11/12/13 17:30,3JF,Robbery - Residence,39.30143,-76.6622,59000
11/12/13 17:32,3CF,Robbery - Commercial,39.32212,-76.54792,59000
11/13/13 4:30,1F,Homicide,39.34333,-76.68131,441300
11/13/13 4:44,3AF,Robbery - Street,39.33171,-76.70414,59000
11/13/13 6:00,4A,Agg. Assault,39.29319,-76.58481,59000
11/13/13 11:19,3CF,Robbery - Commercial,39.22884,-76.5903,59000
11/13/13 19:59,9S,Shooting,39.29169,-76.59036,59000
11/13/13 20:19,3AF,Robbery - Street,39.29181,-76.5719,59000
11/13/13 20:45,3JF,Robbery - Residence,39.26887,-76.64972,59000
11/13/13 20:45,3JF,Robbery - Residence,39.26887,-76.64972,59000
11/13/13 20:45,3JF,Robbery - Residence,39.26887,-76.64972,59000
11/13/13 21:25,3AF,Robbery - Street,39.29166,-76.58968,59000
11/13/13 22:05,3JF,Robbery - Residence,39.34814,-76.66424,59000
11/13/13 22:05,3JF,Robbery - Residence,39.34814,-76.66424,59000
11/13/13 22:05,3JF,Robbery - Residence,39.34814,-76.66424,59000
11/14/13 5:30,3AF,Robbery - Street,39.31143,-76.61083,59000
11/14/13 11:25,3CF,Robbery - Commercial,39.28661,-76.56805,59000
11/14/13 16:26,1F,Homicide,39.30338,-76.63906,441300
11/14/13 18:30,3CF,Robbery - Commercial,39.28924,-76.60215,59000
11/14/13 20:04,3CF,Robbery - Commercial,39.31104,-76.61559,59000
11/14/13 20:35,3CF,Robbery - Commercial,39.29501,-76.58485,59000
11/14/13 21:15,3CF,Robbery - Commercial,39.34976,-76.67228,59000
11/14/13 23:05,3NF,Robbery - Street,39.3249,-76.55064,59000
11/15/13 3:02,3JF,Robbery - Residence,39.29057,-76.6478,59000
11/15/13 3:02,3JF,Robbery - Residence,39.29057,-76.6478,59000
11/15/13 3:02,3JF,Robbery - Residence,39.29057,-76.6478,59000
11/15/13 13:16,3AF,Robbery - Street,39.31436,-76.67669,59000
11/15/13 16:00,3AF,Robbery - Street,39.32504,-76.65751,59000
11/15/13 16:00,3AF,Robbery - Street,39.32504,-76.65751,59000
11/15/13 16:35,4A,Agg. Assault,39.33736,-76.60708,59000
11/15/13 16:35,4A,Agg. Assault,39.33736,-76.60708,59000
11/15/13 16:42,1F,Homicide,39.33736,-76.60708,441300
11/15/13 16:42,9S,Shooting,39.33736,-76.60708,59000
11/15/13 16:42,9S,Shooting,39.33736,-76.60708,59000
11/16/13 0:12,1F,Homicide,39.28971,-76.60378,441300
11/16/13 1:00,3AF,Robbery - Street,39.3378,-76.66371,59000
11/16/13 4:30,3AF,Robbery - Street,39.29808,-76.59755,59000
11/16/13 16:29,3CF,Robbery - Commercial,39.35852,-76.55604,59000
11/16/13 17:21,3CF,Robbery - Commercial,39.35133,-76.6955,59000
11/16/13 20:40,3AF,Robbery - Street,39.32058,-76.61796,59000
11/16/13 21:00,3AF,Robbery - Street,39.26963,-76.65212,59000
11/16/13 21:50,4A,Agg. Assault,39.28329,-76.63922,59000
11/16/13 21:50,1F,Homicide,39.28434,-76.63935,441300
11/16/13 21:50,9S,Shooting,39.28434,-76.63935,59000
11/16/13 22:02,3CF,Robbery - Commercial,39.32435,-76.57009,59000
11/16/13 22:45,3AF,Robbery - Street,39.3068,-76.62024,59000
11/17/13 3:00,4A,Agg. Assault,39.28792,-76.65298,59000
11/17/13 10:44,1F,Homicide,39.30269,-76.6672,441300
11/17/13 11:40,3JF,Robbery - Residence,39.2866,-76.63745,59000
11/18/13 0:10,3AF,Robbery - Street,39.2694,-76.6494,59000
11/18/13 23:15,3AF,Robbery - Street,39.3632,-76.56235,59000
11/19/13 1:40,3CF,Robbery - Commercial,39.31509,-76.62209,59000
11/19/13 2:00,3CF,Robbery - Commercial,39.28746,-76.61771,59000
11/19/13 19:40,1F,Homicide,39.29411,-76.65499,441300
11/20/13 20:41,3CF,Robbery - Commercial,39.28463,-76.59217,59000
11/21/13 1:45,3GF,Robbery - Commercial,39.32151,-76.66238,59000
11/21/13 19:58,9S,Shooting,39.33599,-76.69344,59000
11/21/13 19:59,4A,Agg. Assault,39.33599,-76.69344,59000
11/21/13 21:50,3CF,Robbery - Commercial,39.33756,-76.63474,59000
11/22/13 0:50,3JF,Robbery - Residence,39.30823,-76.61356,59000
11/22/13 0:50,3JF,Robbery - Residence,39.30823,-76.61356,59000
11/22/13 0:50,3JF,Robbery - Residence,39.30823,-76.61356,59000
11/22/13 8:20,3LF,Robbery - Commercial,39.2907,-76.56558,59000
11/22/13 19:09,3CF,Robbery - Commercial,39.30339,-76.61892,59000
11/23/13 0:45,3AF,Robbery - Street,39.35976,-76.58828,59000
11/23/13 14:48,1F,Homicide,39.297,-76.6862,441300
11/23/13 15:45,3AF,Robbery - Street,39.3317,-76.60183,59000
11/23/13 17:00,4A,Agg. Assault,39.31067,-76.59841,59000
11/23/13 17:30,4A,Agg. Assault,39.29722,-76.65249,59000
11/23/13 17:30,9S,Shooting,39.29722,-76.65249,59000
11/23/13 20:30,3AF,Robbery - Street,39.32609,-76.5777,59000
11/23/13 21:03,3AF,Robbery - Street,39.30934,-76.63479,59000
11/23/13 23:15,3AF,Robbery - Street,39.28509,-76.64679,59000
11/23/13 23:55,3CF,Robbery - Commercial,39.34243,-76.67641,59000
11/24/13 13:23,4A,Agg. Assault,39.2822,-76.64296,59000
11/24/13 17:38,4A,Agg. Assault,39.3342,-76.68502,59000
11/24/13 17:58,9S,Shooting,39.33423,-76.68445,59000
11/24/13 20:00,3AF,Robbery - Street,39.34747,-76.67617,59000
11/25/13 1:31,9S,Shooting,39.31874,-76.65284,59000
11/25/13 1:31,4A,Agg. Assault,39.319,-76.65303,59000
11/25/13 1:31,4A,Agg. Assault,39.319,-76.65303,59000
11/25/13 2:32,3AF,Robbery - Street,39.34495,-76.59751,59000
11/25/13 4:15,3AF,Robbery - Street,39.32842,-76.60051,59000
11/25/13 11:55,4A,Agg. Assault,39.31915,-76.69189,59000
11/25/13 13:15,4A,Agg. Assault,39.28312,-76.53494,59000
11/25/13 13:32,3CF,Robbery - Commercial,39.28956,-76.61491,59000
11/25/13 19:50,3AF,Robbery - Street,39.33313,-76.70903,59000
11/25/13 20:30,3CF,Robbery - Commercial,39.29511,-76.61594,59000
11/25/13 21:00,3AF,Robbery - Street,39.31188,-76.60951,59000
11/25/13 21:20,3AF,Robbery - Street,39.36034,-76.5975,59000
11/25/13 21:20,3AF,Robbery - Street,39.36034,-76.5975,59000
11/25/13 23:45,3AJF,Robbery - Carjacking,39.31441,-76.67294,59000
11/26/13 0:20,3AF,Robbery - Street,39.35536,-76.60827,59000
11/26/13 5:58,3CF,Robbery - Commercial,39.32167,-76.62044,59000
11/26/13 7:14,3AF,Robbery - Street,39.30609,-76.63576,59000
11/26/13 15:00,4A,Agg. Assault,39.31332,-76.67122,59000
11/26/13 17:00,3AF,Robbery - Street,39.29555,-76.65641,59000
11/26/13 18:27,1F,Homicide,39.29546,-76.67637,441300
11/26/13 20:45,3AF,Robbery - Street,39.28201,-76.57699,59000
11/27/13 3:45,4A,Agg. Assault,39.24957,-76.62152,59000
11/27/13 3:45,4A,Agg. Assault,39.24957,-76.62152,59000
11/27/13 3:50,4A,Agg. Assault,39.32931,-76.56395,59000
11/27/13 9:00,4A,Agg. Assault,39.27756,-76.6882,59000
11/27/13 18:00,3AF,Robbery - Street,39.28941,-76.67464,59000
11/27/13 19:00,3AF,Robbery - Street,39.28855,-76.63762,59000
11/27/13 19:00,3CF,Robbery - Commercial,39.35565,-76.60992,59000
11/27/13 20:30,3AF,Robbery - Street,39.28173,-76.68357,59000
11/27/13 21:00,3AF,Robbery - Street,39.34125,-76.68341,59000
11/28/13 0:42,3AF,Robbery - Street,39.30544,-76.64234,59000
11/28/13 3:25,3CF,Robbery - Commercial,39.28511,-76.6486,59000
11/29/13 16:17,3AF,Robbery - Street,39.34083,-76.6894,59000
11/29/13 17:33,4A,Agg. Assault,39.32828,-76.60473,59000
11/29/13 19:45,3AF,Robbery - Street,39.32428,-76.6717,59000
11/29/13 20:00,3AF,Robbery - Street,39.34092,-76.60121,59000
11/29/13 22:00,3AF,Robbery - Street,39.33873,-76.57346,59000
11/29/13 22:18,3AF,Robbery - Street,39.28,-76.65305,59000
11/30/13 1:00,3AF,Robbery - Street,39.34887,-76.67631,59000
11/30/13 2:15,3AF,Robbery - Street,39.28188,-76.67956,59000
11/30/13 4:55,3JF,Robbery - Residence,39.36887,-76.54706,59000
11/30/13 4:55,4A,Agg. Assault,39.36887,-76.54706,59000
11/30/13 4:55,3JF,Robbery - Residence,39.36887,-76.54706,59000
11/30/13 18:18,3AF,Robbery - Street,39.28985,-76.57177,59000
11/30/13 18:25,4A,Agg. Assault,39.23058,-76.59949,59000
11/30/13 22:15,3AF,Robbery - Street,39.30558,-76.59136,59000
12/1/13 3:00,4A,Agg. Assault,39.23588,-76.59692,59000
12/1/13 4:50,3AF,Robbery - Street,39.35603,-76.59538,59000
12/1/13 12:10,3CF,Robbery - Commercial,39.28041,-76.66902,59000
12/1/13 17:07,4A,Agg. Assault,39.2989,-76.6419,59000
12/1/13 17:07,4A,Agg. Assault,39.2989,-76.6419,59000
12/1/13 17:07,9S,Shooting,39.30095,-76.64767,59000
12/1/13 17:07,9S,Shooting,39.30095,-76.64767,59000
12/1/13 17:30,3AF,Robbery - Street,39.27975,-76.62418,59000
12/1/13 18:42,3EF,Robbery - Commercial,39.29475,-76.60355,59000
12/1/13 18:42,3EF,Robbery - Commercial,39.29475,-76.60355,59000
12/1/13 21:40,3NF,Robbery - Street,39.33724,-76.54544,59000
12/1/13 21:40,3NF,Robbery - Street,39.33724,-76.54544,59000
12/2/13 0:45,3AF,Robbery - Street,39.32456,-76.68376,59000
12/2/13 0:45,3AF,Robbery - Street,39.32456,-76.68376,59000
12/2/13 0:51,3AF,Robbery - Street,39.29476,-76.68613,59000
12/2/13 1:44,4A,Agg. Assault,39.28122,-76.54819,59000
12/2/13 1:44,9S,Shooting,39.28122,-76.54819,59000
12/2/13 14:33,3AF,Robbery - Street,39.32078,-76.61859,59000
12/2/13 15:44,3AJF,Robbery - Carjacking,39.30955,-76.59643,59000
12/2/13 18:30,4A,Agg. Assault,39.30192,-76.62702,59000
12/2/13 19:10,4A,Agg. Assault,39.33215,-76.69518,59000
12/2/13 19:14,9S,Shooting,39.33599,-76.69344,59000
12/2/13 19:30,3AF,Robbery - Street,39.31606,-76.64756,59000
12/2/13 19:30,3AF,Robbery - Street,39.31606,-76.64756,59000
12/2/13 20:23,3AF,Robbery - Street,39.29253,-76.58478,59000
12/2/13 20:30,3AF,Robbery - Street,39.3588,-76.58923,59000
12/2/13 20:44,3AF,Robbery - Street,39.32783,-76.7074,59000
12/3/13 2:25,3CF,Robbery - Commercial,39.33555,-76.60749,59000
12/3/13 2:25,3CF,Robbery - Commercial,39.33555,-76.60749,59000
12/3/13 2:25,4A,Agg. Assault,39.33555,-76.60749,59000
12/3/13 2:25,3CF,Robbery - Commercial,39.33555,-76.60749,59000
12/3/13 16:00,4A,Agg. Assault,39.32073,-76.61108,59000
12/3/13 17:38,9S,Shooting,39.27355,-76.67137,59000
12/3/13 19:45,3AF,Robbery - Street,39.31435,-76.66813,59000
12/3/13 22:00,3AF,Robbery - Street,39.3557,-76.70298,59000
12/4/13 1:01,4A,Agg. Assault,39.30346,-76.66748,59000
12/4/13 4:00,3AF,Robbery - Street,39.29452,-76.66496,59000
12/4/13 18:21,4A,Agg. Assault,39.32385,-76.56585,59000
12/4/13 18:30,9S,Shooting,39.32385,-76.56585,59000
12/4/13 22:30,9S,Shooting,39.30346,-76.66748,59000
12/4/13 23:24,1F,Homicide,39.3152,-76.64611,441300
12/5/13 3:00,3AF,Robbery - Street,39.29342,-76.69391,59000
12/5/13 13:00,3JF,Robbery - Residence,39.34615,-76.61173,59000
12/5/13 14:30,4A,Agg. Assault,39.35398,-76.66065,59000
12/5/13 16:45,3AF,Robbery - Street,39.29089,-76.62122,59000
12/5/13 17:25,3AF,Robbery - Street,39.31923,-76.66012,59000
12/5/13 18:58,1F,Homicide,39.34357,-76.67151,441300
12/5/13 19:30,4A,Agg. Assault,39.31084,-76.5898,59000
12/5/13 19:47,4A,Agg. Assault,39.29184,-76.56876,59000
12/5/13 20:03,3AF,Robbery - Street,39.27583,-76.61215,59000
12/5/13 21:37,3EF,Robbery - Commercial,39.34508,-76.69976,59000
12/5/13 22:20,3CF,Robbery - Commercial,39.27803,-76.67157,59000
12/5/13 22:40,3AF,Robbery - Street,39.3086,-76.63213,59000
12/6/13 1:17,3AF,Robbery - Street,39.35159,-76.61369,59000
12/6/13 5:48,9S,Shooting,39.2863,-76.68502,59000
12/6/13 5:50,4A,Agg. Assault,39.2863,-76.68502,59000
12/6/13 8:00,3CF,Robbery - Commercial,39.34969,-76.53646,59000
12/6/13 12:26,3CF,Robbery - Commercial,39.29844,-76.61878,59000
12/6/13 16:33,3CF,Robbery - Commercial,39.35557,-76.70157,59000
12/6/13 19:40,3JF,Robbery - Residence,39.30481,-76.62914,59000
12/6/13 19:47,9S,Shooting,39.29184,-76.56876,59000
12/6/13 20:15,3EF,Robbery - Commercial,39.34824,-76.6911,59000
12/6/13 22:05,3JF,Robbery - Residence,39.30278,-76.62655,59000
12/6/13 22:05,3JF,Robbery - Residence,39.30278,-76.62655,59000
12/7/13 4:24,4A,Agg. Assault,39.34175,-76.68265,59000
12/7/13 4:24,4A,Agg. Assault,39.34175,-76.68265,59000
12/7/13 4:24,9S,Shooting,39.34175,-76.68265,59000
12/7/13 4:24,9S,Shooting,39.34175,-76.68265,59000
12/7/13 7:40,3CF,Robbery - Commercial,39.3666,-76.58332,59000
12/7/13 8:26,4A,Agg. Assault,39.33114,-76.66283,59000
12/7/13 10:50,3AF,Robbery - Street,39.29714,-76.66569,59000
12/7/13 13:31,3CF,Robbery - Commercial,39.28444,-76.65392,59000
12/7/13 16:40,3CF,Robbery - Commercial,39.34497,-76.65933,59000
12/7/13 23:57,3AF,Robbery - Street,39.2924,-76.63696,59000
12/8/13 1:06,3AF,Robbery - Street,39.33764,-76.68585,59000
12/8/13 3:30,3AF,Robbery - Street,39.28782,-76.63066,59000
12/8/13 3:30,3AF,Robbery - Street,39.28782,-76.63066,59000
12/8/13 3:30,3AF,Robbery - Street,39.28782,-76.63066,59000
12/8/13 6:40,4A,Agg. Assault,39.32575,-76.67665,59000
12/8/13 6:45,9S,Shooting,39.32575,-76.67665,59000
12/8/13 12:29,3AF,Robbery - Street,39.29589,-76.5705,59000
12/8/13 13:15,3AF,Robbery - Street,39.3179,-76.578,59000
12/8/13 15:30,3AF,Robbery - Street,39.31363,-76.66052,59000
12/8/13 15:30,3AF,Robbery - Street,39.35756,-76.70439,59000
12/8/13 17:00,3CF,Robbery - Commercial,39.33897,-76.66802,59000
12/8/13 20:00,3AF,Robbery - Street,39.29526,-76.59575,59000
12/8/13 23:05,3AF,Robbery - Street,39.27556,-76.61548,59000
12/9/13 2:16,3AF,Robbery - Street,39.29156,-76.59368,59000
12/9/13 11:32,3JF,Robbery - Residence,39.32289,-76.57377,59000
12/9/13 14:00,3AF,Robbery - Street,39.30976,-76.59152,59000
12/9/13 19:00,3AF,Robbery - Street,39.28614,-76.67854,59000
12/10/13 15:09,4A,Agg. Assault,39.27801,-76.54289,59000
12/10/13 15:09,9S,Shooting,39.27801,-76.54289,59000
12/10/13 15:20,4A,Agg. Assault,39.29503,-76.61836,59000
12/10/13 21:30,3AJF,Robbery - Carjacking,39.29924,-76.61853,59000
12/11/13 7:00,3AF,Robbery - Street,39.32918,-76.54061,59000
12/11/13 10:18,3AF,Robbery - Street,39.29479,-76.62419,59000
12/11/13 16:26,4A,Agg. Assault,39.29522,-76.58133,59000
12/11/13 18:20,1F,Homicide,39.3487,-76.67805,441300
12/11/13 21:30,3NF,Robbery - Street,39.29719,-76.61031,59000
12/11/13 21:50,3AJF,Robbery - Carjacking,39.32311,-76.60762,59000
12/12/13 2:18,3CF,Robbery - Commercial,39.28963,-76.61182,59000
12/12/13 6:35,3AF,Robbery - Street,39.30648,-76.62265,59000
12/12/13 8:02,4A,Agg. Assault,39.28948,-76.63222,59000
12/12/13 8:07,9S,Shooting,39.28948,-76.63222,59000
12/12/13 11:52,1F,Homicide,39.33768,-76.69416,441300
12/12/13 18:00,3CF,Robbery - Commercial,39.28664,-76.65607,59000
12/12/13 19:50,3AF,Robbery - Street,39.28497,-76.67856,59000
12/12/13 19:58,4A,Agg. Assault,39.29349,-76.58271,59000
12/12/13 20:11,9S,Shooting,39.28497,-76.67856,59000
12/12/13 20:30,3AF,Robbery - Street,39.31943,-76.61593,59000
12/12/13 22:00,4A,Agg. Assault,39.32891,-76.68047,59000
12/13/13 15:42,1F,Homicide,39.31857,-76.65199,441300
12/13/13 18:21,3AF,Robbery - Street,39.29713,-76.68258,59000
12/13/13 18:21,3AJF,Robbery - Carjacking,39.29713,-76.68258,59000
12/13/13 19:00,3NF,Robbery - Street,39.31072,-76.65421,59000
12/13/13 20:04,3JF,Robbery - Residence,39.2547,-76.65351,59000
12/13/13 20:04,3AF,Robbery - Street,39.2547,-76.65351,59000
12/13/13 20:52,3JF,Robbery - Residence,39.33873,-76.66236,59000
12/13/13 21:20,3JF,Robbery - Residence,39.28879,-76.54568,59000
12/13/13 21:20,3JF,Robbery - Residence,39.28879,-76.54568,59000
12/13/13 21:20,3JF,Robbery - Residence,39.28879,-76.54568,59000
12/14/13 1:58,4A,Agg. Assault,39.31077,-76.6518,59000
12/14/13 14:18,4A,Agg. Assault,39.30699,-76.58143,59000
12/14/13 14:20,9S,Shooting,39.30699,-76.58143,59000
12/14/13 14:20,9S,Shooting,39.30699,-76.58143,59000
12/14/13 14:20,9S,Shooting,39.30699,-76.58143,59000
12/14/13 14:20,9S,Shooting,39.30699,-76.58143,59000
12/14/13 19:53,3AF,Robbery - Street,39.31539,-76.65423,59000
12/14/13 19:53,3AF,Robbery - Street,39.31539,-76.65423,59000
12/14/13 20:39,3JF,Robbery - Residence,39.32249,-76.61319,59000
12/14/13 22:10,3AF,Robbery - Street,39.2945,-76.66501,59000
12/14/13 22:15,3AF,Robbery - Street,39.30997,-76.65416,59000
12/14/13 22:47,1F,Homicide,39.29403,-76.60175,441300
12/14/13 23:20,3AF,Robbery - Street,39.24965,-76.62382,59000
12/15/13 9:10,3CF,Robbery - Commercial,39.26627,-76.65297,59000
12/15/13 10:00,3AF,Robbery - Street,39.29301,-76.58928,59000
12/15/13 12:40,3CF,Robbery - Commercial,39.2366,-76.60315,59000
12/15/13 14:54,3GF,Robbery - Commercial,39.30815,-76.56099,59000
12/15/13 15:00,3AF,Robbery - Street,39.36858,-76.67254,59000
12/15/13 15:14,4A,Agg. Assault,39.2701,-76.6485,59000
12/15/13 15:14,3CF,Robbery - Commercial,39.2701,-76.6485,59000
12/15/13 15:14,3NF,Robbery - Street,39.2701,-76.6485,59000
12/15/13 17:51,3AF,Robbery - Street,39.28671,-76.63528,59000
12/15/13 19:24,1F,Homicide,39.29373,-76.59561,441300
12/15/13 19:40,4A,Agg. Assault,39.28768,-76.65714,59000
12/16/13 1:05,3AF,Robbery - Street,39.29284,-76.66224,59000
12/16/13 2:00,4A,Agg. Assault,39.32991,-76.60948,59000
12/16/13 7:15,3AF,Robbery - Street,39.29347,-76.58756,59000
12/16/13 9:20,3AF,Robbery - Street,39.3032,-76.62075,59000
12/16/13 9:36,3AF,Robbery - Street,39.2992,-76.66589,59000
12/16/13 10:00,3NF,Robbery - Street,39.36479,-76.57221,59000
12/16/13 11:30,1F,Homicide,39.34719,-76.6803,441300
12/16/13 18:45,3AF,Robbery - Street,39.32295,-76.59891,59000
12/16/13 19:30,3AF,Robbery - Street,39.33506,-76.68471,59000
12/16/13 19:30,3AF,Robbery - Street,39.3473,-76.60476,59000
12/16/13 21:30,3AF,Robbery - Street,39.30617,-76.55842,59000
12/17/13 0:15,3AJF,Robbery - Carjacking,39.29387,-76.65989,59000
12/17/13 1:10,3AF,Robbery - Street,39.31826,-76.59741,59000
12/17/13 1:33,4A,Agg. Assault,39.30395,-76.58477,59000
12/17/13 1:33,9S,Shooting,39.30395,-76.58477,59000
12/17/13 5:12,3AF,Robbery - Street,39.22754,-76.58998,59000
12/17/13 8:15,3AF,Robbery - Street,39.33563,-76.6732,59000
12/17/13 9:00,3AF,Robbery - Street,39.30424,-76.62619,59000
12/17/13 10:40,3CF,Robbery - Commercial,39.28173,-76.68225,59000
12/17/13 10:55,3AF,Robbery - Street,39.3016,-76.60197,59000
12/17/13 15:15,3AF,Robbery - Street,39.29695,-76.63862,59000
12/17/13 16:00,3AF,Robbery - Street,39.29656,-76.6429,59000
12/17/13 17:00,3CF,Robbery - Commercial,39.34456,-76.68188,59000
12/17/13 20:26,3JF,Robbery - Residence,39.2893,-76.653,59000
12/17/13 21:49,4A,Agg. Assault,39.31817,-76.69041,59000
12/17/13 21:49,9S,Shooting,39.31817,-76.69041,59000
12/17/13 22:13,3CF,Robbery - Commercial,39.31005,-76.6434,59000
12/17/13 22:28,4A,Agg. Assault,39.29722,-76.57218,59000
12/17/13 22:55,4A,Agg. Assault,39.29259,-76.56727,59000
12/18/13 0:54,4A,Agg. Assault,39.28172,-76.63194,59000
12/18/13 0:54,9S,Shooting,39.28172,-76.63194,59000
12/18/13 6:50,3AF,Robbery - Street,39.29317,-76.57995,59000
12/18/13 14:20,3AF,Robbery - Street,39.30056,-76.6328,59000
12/18/13 15:40,4A,Agg. Assault,39.31465,-76.56647,59000
12/18/13 18:26,4A,Agg. Assault,39.32219,-76.56959,59000
12/18/13 18:26,9S,Shooting,39.32338,-76.57116,59000
12/18/13 19:53,3AF,Robbery - Street,39.28214,-76.64859,59000
12/18/13 20:10,3AF,Robbery - Street,39.32322,-76.68299,59000
12/18/13 22:02,3AF,Robbery - Street,39.30873,-76.65041,59000
12/18/13 22:02,3AF,Robbery - Street,39.30873,-76.65041,59000
12/18/13 22:05,4A,Agg. Assault,39.32135,-76.70734,59000
12/18/13 22:05,4A,Agg. Assault,39.32135,-76.70734,59000
12/18/13 22:05,3JF,Robbery - Residence,39.32135,-76.70734,59000
12/18/13 22:24,3AF,Robbery - Street,39.3096,-76.6541,59000
12/18/13 22:24,3AF,Robbery - Street,39.3096,-76.6541,59000
12/18/13 23:40,3JF,Robbery - Residence,39.32361,-76.61579,59000
12/19/13 0:25,3AF,Robbery - Street,39.28959,-76.61101,59000
12/19/13 9:00,3AF,Robbery - Street,39.35906,-76.59369,59000
12/19/13 13:30,1F,Homicide,39.32464,-76.59482,441300
12/19/13 13:59,3AF,Robbery - Street,39.29049,-76.61682,59000
12/19/13 17:56,4A,Agg. Assault,39.35955,-76.70346,59000
12/19/13 18:10,3AF,Robbery - Street,39.29929,-76.61853,59000
12/19/13 23:56,4A,Agg. Assault,39.29065,-76.56678,59000
12/19/13 23:56,9S,Shooting,39.29065,-76.56678,59000
12/20/13 2:15,4A,Agg. Assault,39.34357,-76.67151,59000
12/20/13 8:50,3AF,Robbery - Street,39.313,-76.64843,59000
12/20/13 9:50,3AF,Robbery - Street,39.31289,-76.65205,59000
12/20/13 10:20,3CF,Robbery - Commercial,39.31013,-76.64169,59000
12/20/13 12:13,3AF,Robbery - Street,39.33362,-76.65803,59000
